,fieldID,mjdExpStart,mjd,mjdNightStart,mjdNightEnd,mjdExptime,scheduled,racen,deccen,alt,az,airmass,moonRA,moonDec,moonAlt,moonAz,moonSep,moonPhase
1789,944,59310.20918,59310.0,59310.08418,59310.506713,0.0125,False,114.99460357312287,15.546178012931993,42.75934675628652,260.6400325654926,1.472926445899632,312.5407319322397,-22.452354510139468,-60.59360588497408,77.26392174566458,162.04913372291935,0.3130952535496045
1790,945,59310.10918,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,66.8875891417024,217.39905191813045,1.0872679395431395,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,161.35038931175325,0.3229181796990199
1791,945,59310.12168,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,64.35748104476629,226.09425644047715,1.1092480315409303,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,161.16729844950294,0.3216846488569996
1792,945,59310.13418,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,61.46068901985882,233.3364288416431,1.1383175010056223,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,160.9827482952786,0.320452722798757
1793,945,59310.14668,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,58.30019446926916,239.40373680238318,1.175346551868926,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,160.79710562075036,0.3192224084554909
1794,945,59310.15918,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,54.950210733648895,244.55428946363617,1.221518308328231,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,160.61073995758017,0.3179937127363211
1795,945,59310.17168,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,51.46337974442705,248.99907443987505,1.2784288693966197,311.84791817702234,-22.52892587528072,-70.7859938379209,62.12756918889811,160.42402144057814,0.3167666425384696
1796,945,59310.18418,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,47.87722215370205,252.9020108978642,1.348237187064946,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,160.2373186804138,0.3155412047101118
1797,945,59310.19668,59310.0,59310.08417999999,59310.506712999995,0.0125,False,113.44190943852558,13.684259101625898,44.218918268450416,256.3882866322056,1.4338936757506464,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,160.0509966870953,0.3143174061059447
1798,946,59310.10918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,64.49721577116891,218.08780802149445,1.1079542256977546,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,159.07293642180665,0.3229181796990199
1799,946,59310.12168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,61.95040688911039,226.1137733113715,1.1330919557796548,310.9023347317183,-22.651001264620636,-79.73611482762657,6.45477633093805,158.89509258287305,0.3216846488569996
1800,946,59310.13418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,59.062689875280135,232.91475873064027,1.165867620650599,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,158.71572507574575,0.320452722798757
1801,946,59310.14668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,55.923109364956,238.70557079051176,1.20731187820853,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,158.53518960286434,0.3192224084554909
1802,946,59310.15918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,52.59783470674929,243.6903779691551,1.25882488750751,311.6131824208889,-22.557223857995456,-73.85893829617527,53.901796240776854,158.35384571030812,0.3179937127363211
1803,946,59310.17168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,49.13525975136209,248.0414006254321,1.3223031167463746,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,158.17205466894652,0.3167666425384696
1804,946,59310.18418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,111.90591689017948,11.800460841935283,45.57084452174151,251.89663048247905,1.4003316266294916,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,157.99017737048152,0.3155412047101118
1805,947,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,62.087063404714485,218.65374476885816,1.131657029157401,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,156.75663759356252,0.3229181796990199
1806,947,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,59.52689539856459,226.11611436518027,1.1602714101562406,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,156.58333821629623,0.3216846488569996
1807,947,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,56.64771301961519,232.53257166052583,1.1971660882846586,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,156.40847856108132,0.320452722798757
1808,947,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,53.52734339998978,238.0720434063334,1.2435635671889986,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,156.2324041890556,0.3192224084554909
1809,947,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,50.22515326870396,242.8984230761228,1.3011270347516743,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,156.05546528568797,0.3179937127363211
1810,947,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,46.78572064286367,247.15375808987528,1.3721223151076145,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,155.878014594212,0.3167666425384696
1811,947,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,110.3865133866604,9.89110218847433,43.24251011168943,250.95499522481836,1.4596669865516976,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,155.7004053521323,0.3155412047101118
1812,948,59310.08418,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,65.27605522706978,250.1200124009557,1.1009172713386293,310.18889916517685,-22.758503061069156,-75.63199552080067,311.7180859545303,146.15587078701748,0.3253900278946828
1813,948,59310.09668,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,61.65760570760894,254.85137434113972,1.1362005332567997,310.4264093417806,-22.72113408080886,-77.98655643547343,325.6760048165422,145.93417480332957,0.3241533083638039
1814,948,59310.10918,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,57.96372393012759,258.7829958917196,1.179645340281416,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,145.71216256306627,0.3229181796990199
1815,948,59310.12168,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,54.222421842249354,262.161489546782,1.2326008053658255,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,145.49016876147985,0.3216846488569996
1816,948,59310.13418,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,50.45212883111452,265.14878305640656,1.296860658106208,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,145.26852756146317,0.320452722798757
1817,948,59310.14668,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,46.66571127292768,267.85498807133644,1.37483086416848,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,145.04757096273843,0.3192224084554909
1818,948,59310.15918,59310.0,59310.08417999999,59310.506712999995,0.0125,False,93.52693806663628,21.85869927365833,42.87270087242717,270.3576478966532,1.469784685492031,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,144.8276271899539,0.3179937127363211
1819,949,59310.10918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,96.1764074314512,21.67161868611561,60.04811992200649,256.2156257512085,1.1541413159255556,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,148.11822291106236,0.3229181796990199
1820,949,59310.12168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,96.1764074314512,21.67161868611561,56.336302542688294,259.9244181717478,1.2014819021102994,310.9023347317183,-22.651001264620636,-79.73611482762657,6.45477633093805,147.89645974744204,0.3216846488569996
1821,949,59310.13418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,96.1764074314512,21.67161868611561,52.58401992241553,263.1501715740909,1.2590570433663126,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,147.67501391474852,0.320452722798757
1822,949,59310.14668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,96.1764074314512,21.67161868611561,48.807403971214,266.03113105459244,1.3289036176001976,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,147.45421904681749,0.3192224084554909
1823,949,59310.15918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,96.1764074314512,21.67161868611561,45.01799116306486,268.6628677088462,1.413769701278712,311.6131824208889,-22.557223857995456,-73.85893829617527,53.901796240776854,147.23440511033215,0.3179937127363211
1824,950,59310.08418,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,69.13804847618336,242.02179674598867,1.0701583304774689,310.18889916517685,-22.758503061069156,-75.63199552080067,311.7180859545303,150.99171819658116,0.3253900278946828
1825,950,59310.09668,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,65.69337650900776,248.299096892203,1.0972664145771722,310.4264093417806,-22.72113408080886,-77.98655643547343,325.6760048165422,150.77075949746597,0.3241533083638039
1826,950,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,62.10999040554897,253.2915341174582,1.1314172761586052,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,150.54940123941938,0.3229181796990199
1827,950,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,58.43930856726596,257.4160486251108,1.1735901541120002,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,150.32798115181086,0.3216846488569996
1828,950,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,54.71309419593334,260.9396407007409,1.22508539165784,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,150.10683669691576,0.320452722798757
1829,950,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,50.95209049745351,264.0379066816122,1.2876319024712743,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,149.88630341771855,0.3192224084554909
1830,950,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,47.17063324074015,266.830130267168,1.3635467610420802,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,149.6667133058618,0.3179937127363211
1831,950,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,98.85366762305767,21.453336625843825,43.37921113127168,269.400098769788,1.4559774174663422,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,149.44839318881216,0.3167666425384696
1832,951,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,64.13724482646573,249.93331038043203,1.1113067879965428,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,153.00494025773847,0.3229181796990199
1833,951,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,60.52340745155214,254.58286178238632,1.1486901301690484,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,152.78401986381863,0.3216846488569996
1834,951,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,56.83390304645784,258.4793705141053,1.1946172872937424,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,152.56332463992226,0.320452722798757
1835,951,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,53.096037118942384,261.84798110645966,1.250557860862293,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,152.34319241980117,0.3192224084554909
1836,951,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,49.3280768113176,264.8392656746064,1.3184718791057677,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,152.1239576096261,0.3179937127363211
1837,951,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,101.55861993436646,21.20614517203635,45.542937273526015,267.5571848662293,1.401000719157716,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,151.90594956237712,0.3167666425384696
1838,952,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,66.10321751743189,246.03701519259812,1.0937607777752378,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,155.47526427791632,0.3229181796990199
1839,952,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,62.56774475661097,251.35087193858004,1.1266892546740468,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,155.25507605757332,0.3216846488569996
1840,952,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,58.92925113711897,255.7155720118687,1.1675005059472416,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,155.03504944453783,0.320452722798757
1841,952,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,55.22443813340527,259.42121605341487,1.2174446792779134,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,154.81552514190673,0.3192224084554909
1842,952,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,51.47713213561105,262.65953292861093,1.2781845496496305,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,154.59684055862465,0.3179937127363211
1843,952,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,47.70364276645461,265.5608815005252,1.3519471536324987,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,154.3793281674721,0.3167666425384696
1844,952,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,104.2837696872094,20.92470377073493,43.915752852740326,268.2166958890669,1.441753359406294,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,154.16331387986276,0.3155412047101118
1845,953,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,67.9780301700714,241.47678388790743,1.0787019368378368,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,157.9526170597218,0.3229181796990199
1846,953,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,64.550563717224,247.62959342524096,1.1074628083023443,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,157.73351922450115,0.3216846488569996
1847,953,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,60.98246664180673,252.58274863670923,1.1435480978069492,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,157.51449924721803,0.320452722798757
1848,953,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,57.32390626427775,256.70921733784866,1.1880207775450635,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,157.295901610192,0.3192224084554909
1849,953,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,53.60660762830172,260.2542946865389,1.2422943155177697,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,157.07806764471837,0.3179937127363211
1850,953,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,49.85165195109126,263.38277248982865,1.3082539377039912,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,156.86133386706243,0.3167666425384696
1851,953,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,46.07378789471711,266.208520439634,1.3884380060070265,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,156.6460303335627,0.3155412047101118
1852,953,59310.19668,59310.0,59310.08418,59310.506713,0.0125,False,107.0249705103897,20.60536474421424,42.28389079251743,268.8126375900012,1.4863157881286808,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,156.4324790342927,0.3143174061059447
1853,954,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,69.73428556156752,236.12401834066307,1.0659885597170553,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,160.43359606318097,0.3229181796990199
1854,954,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,66.4550396027619,243.327158190896,1.090813625797489,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,160.21614024030407,0.3216846488569996
1855,954,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,62.983309915595726,249.01758998265183,1.122492889238954,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,159.99864737402683,0.320452722798757
1856,954,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,59.38838391601481,253.66859954584032,1.1619276194431996,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,159.78146719947335,0.3192224084554909
1857,954,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,55.71319217529976,257.59372597346896,1.2103196363490538,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,159.56494644364946,0.3179937127363211
1858,954,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,51.98552633411596,261.00228903131296,1.2692687622629333,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,159.3494271309739,0.3167666425384696
1859,954,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,48.22426645966686,264.0371967273476,1.3409171512122593,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,159.13524491167837,0.3155412047101118
1860,954,59310.19668,59310.0,59310.08418,59310.506713,0.0125,False,109.78321062522916,20.256208886418985,44.44289664183233,266.798751436649,1.428167336306979,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,158.92272743204606,0.3143174061059447
1861,955,59310.10918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,71.34902142778692,229.8601295829188,1.055426523037918,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,162.91911395571563,0.3229181796990199
1862,955,59310.12168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,68.27115128155623,238.35685592968653,1.0764885083395184,310.9023347317183,-22.651001264620636,-79.73611482762657,6.45477633093805,162.70414259701428,0.3216846488569996
1863,955,59310.13418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,64.92984520618651,244.9645819981237,1.104009093720579,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,162.4889702192166,0.320452722798757
1864,955,59310.14668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,61.42093946602378,250.2666885347792,1.138747421924959,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,162.27395435172687,0.3192224084554909
1865,955,59310.15918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,57.8031259346098,254.66060197473226,1.181722667806713,311.6131824208889,-22.557223857995456,-73.85893829617527,53.901796240776854,162.05944962169633,0.3179937127363211
1866,955,59310.17168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,54.113594226438096,258.41242913263795,1.2342924822748695,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,161.84580601636586,0.3167666425384696
1867,955,59310.18418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,50.376955027114256,261.7024715768797,1.2982683148553418,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,161.63336717472907,0.3155412047101118
1868,955,59310.19668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,46.6102776100164,264.6557299573468,1.3760876277834972,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,161.42246872666837,0.3143174061059447
1869,955,59310.20918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,112.56418720295513,19.900099586271786,42.825991986220025,267.3612449649218,1.4710769621854218,312.5407319322397,-22.452354510139468,-60.59360588497409,77.26392174566458,161.2134366588146,0.3130952535496045
1870,956,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,72.7785192726649,222.5705613201594,1.0469368691565448,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,165.3958594661202,0.3229181796990199
1871,956,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,69.97093347230452,232.61370136668108,1.0643744403237378,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,165.18475339718952,0.3216846488569996
1872,956,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,66.80457318435197,240.3489884189329,1.0879418427133714,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,164.9731964957148,0.320452722798757
1873,956,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,63.41058763762936,246.45514030381804,1.118271824848446,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,164.76155899351477,0.3192224084554909
1874,956,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,59.86947153305368,251.42551810530804,1.1562243093297435,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,164.55020819817705,0.3179937127363211
1875,956,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,56.23149125651829,255.5966276952085,1.2029494901929558,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,164.3395066911107,0.3167666425384696
1876,956,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,52.529179386699965,259.1963633770681,1.2599802004691891,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,164.12981056687445,0.3155412047101118
1877,956,59310.19668,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,48.78451274534207,262.3813412998554,1.329368561987074,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,163.92146773034526,0.3143174061059447
1878,956,59310.20918,59310.0,59310.08418,59310.506713,0.0125,False,115.36400867133104,19.55101986801515,45.01303368470592,265.26172176445994,1.4138919658077684,312.5407319322397,-22.452354510139468,-60.59360588497408,77.26392174566458,163.7148162300669,0.3130952535496045
1879,957,59310.10918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,70.41207022552904,222.84470470670723,1.0614267849165129,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,163.416169979548,0.3229181796990199
1880,957,59310.12168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,67.61376882864238,231.98654696352875,1.081504817628209,310.9023347317183,-22.651001264620636,-79.73611482762657,6.45477633093805,163.2116743145643,0.3216846488569996
1881,957,59310.13418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,64.47980492298674,239.2553770442024,1.1081149090198454,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,163.0064521396877,0.320452722798757
1882,957,59310.14668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,61.12240635273661,245.14384760403303,1.1420042879235262,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,162.80087460049813,0.3192224084554909
1883,957,59310.15918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,57.61449993202814,250.0314240060985,1.1841838028944718,311.6131824208889,-22.557223857995456,-73.85893829617527,53.901796240776854,162.5953115454918,0.3179937127363211
1884,957,59310.17168,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,54.003897325289074,254.19124485627967,1.236006896571733,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,162.3901295990334,0.3167666425384696
1885,957,59310.18418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,50.32277141074093,257.81686902040576,1.299286207552123,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,162.1856902746134,0.3155412047101118
1886,957,59310.19668,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,46.59351815932012,261.04636152587693,1.3764682957135872,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,161.9823481464654,0.3143174061059447
1887,957,59310.20918,59310.0,59310.08418,59310.506713,0.012500000000000002,False,113.79244830448876,17.710104669266062,42.83233083498299,263.9798462196711,1.4709013971133913,312.5407319322397,-22.452354510139468,-60.59360588497409,77.26392174566458,161.78044906028816,0.3130952535496045
1888,958,59310.10918,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,68.03466697604104,223.05831117983408,1.0782713488392832,310.6643390275521,-22.685299269817225,-79.48310581623626,344.4861868926434,161.33934649672895,0.3229181796990199
1889,958,59310.12168,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,65.24421565954309,231.46743498224143,1.1011992132311923,310.9023347317183,-22.65100126462064,-79.73611482762657,6.454776330938051,161.14113405902592,0.3216846488569996
1890,958,59310.13418,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,62.13803624017647,238.32617183373836,1.1311243786538971,311.1400422505567,-22.61823396924736,-78.66054490536536,26.85122845215896,160.94199333468157,0.320452722798757
1891,958,59310.14668,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,58.81333324773159,244.00232233409508,1.1689278590131766,311.3771083467213,-22.58698261682353,-76.57170405139107,42.5813861904926,160.74229145519095,0.3192224084554909
1892,958,59310.15918,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,55.33627329740143,248.79282751732907,1.215799143719781,311.6131824208889,-22.557223857995456,-73.85893829617527,53.90179624077685,160.54239575104003,0.3179937127363211
1893,958,59310.17168,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,51.75204301334868,252.9213017652631,1.273335454958346,311.84791817702234,-22.52892587528072,-70.7859938379209,62.127569188898114,160.34267175980995,0.3167666425384696
1894,958,59310.18418,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,48.09209105153269,256.55254923355864,1.3436898616217905,312.0809752864592,-22.502048522282816,-67.50172138497975,68.3400841554784,160.14348126710544,0.3155412047101118
1895,958,59310.19668,59310.0,59310.08418,59310.506713,0.0125,False,112.24743694184173,15.847639294986775,44.378904115919646,259.80807857408,1.429796499628707,312.3120210290026,-22.476543492003326,-64.08848190771067,73.24042253920696,159.94518039985795,0.3143174061059447
1896,959,59310.08418,59310.0,59310.08418,59310.506713,0.012500000000000002,False,110.72272733387616,13.959851548612962,69.81209899360395,202.72677302258796,1.065455266742014,310.18889916517685,-22.75850306106916,-75.63199552080067,311.7180859545303,159.56643483621602,0.3253900278946828
